Unnamed: 0,price,bed,bath,feet,address,new_flag,link,company,original_str,red_address,latitude,longitude,distance
10,1698000,4.0,3.0,,"43-22 91st,Elmhurst, NY 11373",True,https://www.trulia.com/p/ny/elmhurst/43-22-91st-pl-elmhurst-ny-11373--2175417806,RE/MAX TEAM,"NEW - 23 HRS AGO
$1,698,000
4bd
3ba
43-22 91st,
Elmhurst, NY 11373
LISTING BY: RE/MAX TEAM","43-22 91st,Elmhurst, NY 11373",40.74271335,-73.8740492678145,9.24427532571456
11,699900,3.0,2.0,1485.0,"248-02 87th Avenue,Bellerose, NY 11426",True,https://www.trulia.com/p/ny/bellerose/24802-87th-ave-bellerose-ny-11426--2410562852,REALTY CONNECT USA LLC,"NEW
OPEN SAT, 11:30-1PM
$699,900
3bd
2ba
1,485 sqft
248-02 87th Avenue,
Bellerose, NY 11426
LISTING BY: REALTY CONNECT USA LLC","248-02 87th Avenue,Bellerose, NY 11426",,,
12,345000,2.0,1.0,,"219-10 74th Avenue 2nd FL,Bayside, NY 11364",True,https://www.trulia.com/p/ny/bayside/219-10-74-ave-2nd-fl-bayside-ny-11364--2566400457,VORO LLC,"NEW
OPEN SAT, 12-2PM
3D VIEW
$345,000
2bd
1ba
219-10 74th Avenue 2nd FL,
Bayside, NY 11364
LISTING BY: VORO LLC","219-10 74th Avenue 2nd FL,Bayside, NY 11364",,,
13,168000,0.0,1.0,,"226-26 Union Turnpike UNIT 6A,Oakland Gardens, NY 11364",True,https://www.trulia.com/p/ny/oakland-gardens/226-26-union-tpke-6a-oakland-gardens-ny-11364--2625389905,HOMESMART PREMIER LIVING RLTY,"NEW - 23 HRS AGO
$168,000
Studio
1ba
226-26 Union Turnpike UNIT 6A,
Oakland Gardens, NY 11364
LISTING BY: HOMESMART PREMIER LIVING RLTY","226-26 Union Turnpike UNIT 6A,Oakland Gardens, NY 11364",,,
14,599000,4.0,3.0,,"143-11 105th Avenue,Jamaica, NY 11435",True,https://www.trulia.com/p/ny/jamaica/143-11-105th-ave-jamaica-ny-11435--2010268294,CHARLES RUTENBERG REALTY INC,"NEW - 23 HRS AGO
$599,000
4bd
3ba
143-11 105th Avenue,
Jamaica, NY 11435
LISTING BY: CHARLES RUTENBERG REALTY INC","143-11 105th Avenue,Jamaica, NY 11435",40.6963921,-73.8028405,17.096672499745974
15,1179000,6.0,5.0,,"191-35 115th Drive,Saint Albans, NY 11412",True,https://www.trulia.com/p/ny/saint-albans/191-35-115th-dr-saint-albans-ny-11412--2182999240,SKYLIGHT REAL ESTATE CONSULTAN,"NEW
OPEN SAT, 12-1:30PM
$1,179,000
6bd
5ba
191-35 115th Drive,
Saint Albans, NY 11412
LISTING BY: SKYLIGHT REAL ESTATE CONSULTAN","191-35 115th Drive,Saint Albans, NY 11412",40.69505755,-73.75998440080524,20.23643909176605
16,1082260,5.0,4.0,3015.0,"16035 99th Street,Jamaica, NY 11414",True,https://www.trulia.com/p/ny/jamaica/16035-99th-st-jamaica-ny-11414--2010153772,REALHOME SERVICES & SOLUTIONS,"NEW - 1 DAY AGO
$1,082,260
5bd
4ba
3,015 sqft
16035 99th Street,
Jamaica, NY 11414
LISTING BY: REALHOME SERVICES & SOLUTIONS","16035 99th Street,Jamaica, NY 11414",,,
17,485000,1.0,1.0,803.0,"4465 Douglas Avenue UNIT 15M,Bronx, NY 10471",True,https://www.trulia.com/p/ny/bronx/4465-douglas-ave-15m-bronx-ny-10471--2332753785,KELLER WILLIAMS NYC,"NEW - 1 DAY AGO
$485,000
1bd
1ba
803 sqft
4465 Douglas Avenue UNIT 15M,
Bronx, NY 10471
LISTING BY: KELLER WILLIAMS NYC","4465 Douglas Avenue UNIT 15M,Bronx, NY 10471",,,
18,632000,3.0,2.0,1600.0,"116-39 224 Street,Jamaica, NY 11411",True,https://www.trulia.com/p/ny/jamaica/11639-224th-st-jamaica-ny-11411--2205123788,CENTURY 21 MILESTONE REALTY,"NEW - 1 DAY AGO
$632,000
3bd
2ba
1,600 sqft
116-39 224 Street,
Jamaica, NY 11411
LISTING BY: CENTURY 21 MILESTONE REALTY","116-39 224 Street,Jamaica, NY 11411",,,
19,518000,2.0,1.0,,"73-20 Austin Street UNIT 1E,Forest Hills, NY 11375",True,https://www.trulia.com/p/ny/forest-hills/73-20-austin-st-1-e-forest-hills-ny-11375--2187494233,RE/MAX CITY SQUARE,"NEW
COMING SOON 3/1
$518,000
2bd
1ba
73-20 Austin Street UNIT 1E,
Forest Hills, NY 11375
LISTING BY: RE/MAX CITY SQUARE","73-20 Austin Street UNIT 1E,Forest Hills, NY 11375",,,
20,1210000,7.0,3.0,3592.0,"1417 Fteley Avenue,Bronx, NY 10472",True,https://www.trulia.com/p/ny/bronx/1417-fteley-ave-bronx-ny-10472--2008971755,EXP REALTY,"NEW
OPEN SAT, 11-1PM
$1,210,000
7bd
3ba
3,592 sqft
1417 Fteley Avenue,
Bronx, NY 10472
LISTING BY: EXP REALTY","1417 Fteley Avenue,Bronx, NY 10472",40.8350458,-73.87316524698136,9.756478544509582
21,1298000,3.0,2.0,2832.0,"131-09 Liberty Avenue,South Richmond Hill, NY 11419",True,https://www.trulia.com/p/ny/south-richmond-hill/131-09-liberty-ave-south-richmond-hill-ny-11419--2397280680,KELLER WILLIAMS LEGENDARY,"NEW - 1 DAY AGO
$1,298,000
3bd
2ba
2,832 sqft
131-09 Liberty Avenue,
South Richmond Hill, NY 11419
LISTING BY: KELLER WILLIAMS LEGENDARY","131-09 Liberty Avenue,South Richmond Hill, NY 11419",,,
22,699000,3.0,3.0,2172.0,"2063 Turnbull Avenue,Bronx, NY 10473",True,https://www.trulia.com/p/ny/bronx/2063-turnbull-ave-bronx-ny-10473--2008975848,EXIT REALTY PREMIUM,"NEW
OPEN SAT, 1-3PM
$699,000
3bd
3ba
2,172 sqft
2063 Turnbull Avenue,
Bronx, NY 10473
LISTING BY: EXIT REALTY PREMIUM","2063 Turnbull Avenue,Bronx, NY 10473",40.82369575,-73.85291475308179,10.637465064809128
23,699000,3.0,2.0,1728.0,"1665 Waring Avenue,Bronx, NY 10469",True,https://www.trulia.com/p/ny/bronx/1665-waring-ave-bronx-ny-10469--2008955822,KELLER WILLIAMS REALTY NYC GRP,"NEW - 1 DAY AGO
$699,000
3bd
2ba
1,728 sqft
1665 Waring Avenue,
Bronx, NY 10469
LISTING BY: KELLER WILLIAMS REALTY NYC GRP","1665 Waring Avenue,Bronx, NY 10469",40.86100385,-73.83734735031993,13.895280592918574
24,479000,3.0,2.0,1400.0,"4525 Henry Hudson Pkwy W #B103,Bronx, NY 10471",True,https://www.trulia.com/p/ny/bronx/4525-henry-hudson-pkwy-w-b103-bronx-ny-10471--2566498677,MODA REALTY,"NEW
OPEN SUN, 8-8PM
$479,000
3bd
2ba
1,400 sqft
4525 Henry Hudson Pkwy W #B103,
Bronx, NY 10471
LISTING BY: MODA REALTY","4525 Henry Hudson Pkwy W Bronx, NY 10471",40.891473,-73.90915257404029,12.823365059775837
25,925000,1.0,1.0,605.0,"526 Union Ave #605,Brooklyn, NY 11211",True,https://www.trulia.com/p/ny/brooklyn/526-union-ave-605-brooklyn-ny-11211--2625225418,MNS,"NEW - 1 DAY AGO
$925,000
1bd
1ba
605 sqft
526 Union Ave #605,
Brooklyn, NY 11211
LISTING BY: MNS","526 Union Ave Brooklyn, NY 11211",40.716382,-73.95189252380952,7.754641914434998
26,579999,3.0,2.0,1122.0,"114-53 170th Street,Jamaica, NY 11434",True,https://www.trulia.com/p/ny/jamaica/114-53-170th-st-jamaica-ny-11434--692539,FAVE REALTY INC,"NEW
OPEN SAT, 1-3PM
$579,999
3bd
2ba
1,122 sqft
114-53 170th Street,
Jamaica, NY 11434
LISTING BY: FAVE REALTY INC","114-53 170th Street,Jamaica, NY 11434",,,
27,398000,1.0,1.0,700.0,"136-05 Sanford Avenue UNIT 1R,Flushing, NY 11355",True,https://www.trulia.com/p/ny/flushing/136-05-sanford-ave-1r-flushing-ny-11355--2397725616,EAST COAST REALTORS INC,"NEW - 1 DAY AGO
$398,000
1bd
1ba
700 sqft
136-05 Sanford Avenue UNIT 1R,
Flushing, NY 11355
LISTING BY: EAST COAST REALTORS INC","136-05 Sanford Avenue UNIT 1R,Flushing, NY 11355",,,
28,1188000,3.0,3.0,,"166-43 21st Avenue,Flushing, NY 11357",True,https://www.trulia.com/p/ny/flushing/16643-21st-ave-flushing-ny-11357--2009950290,PREMIUM PROPERTIES INC,"NEW
OPEN SUN, 1-3PM
$1,188,000
3bd
3ba
166-43 21st Avenue,
Flushing, NY 11357
LISTING BY: PREMIUM PROPERTIES INC","166-43 21st Avenue,Flushing, NY 11357",,,
29,848000,3.0,2.0,1380.0,"75-06 Utopia Parkway,Flushing, NY 11366",True,https://www.trulia.com/p/ny/flushing/7506-utopia-pkwy-flushing-ny-11366--2010006064,HALO REALTY PROPERTIES LLC,"NEW - 1 DAY AGO
$848,000
3bd
2ba
1,380 sqft
75-06 Utopia Parkway,
Flushing, NY 11366
LISTING BY: HALO REALTY PROPERTIES LLC","75-06 Utopia Parkway,Flushing, NY 11366",,,
30,1595000,1.0,2.0,1230.0,"30 Main St #3H,Brooklyn, NY 11201",True,https://www.trulia.com/p/ny/brooklyn/30-main-st-3h-brooklyn-ny-11201--2009547171,ARCHPOINT ADVISORY TEAM,"NEW
OPEN SUN, 11:30-1PM
$1,595,000
1bd
2ba
1,230 sqft
30 Main St #3H,
Brooklyn, NY 11201
LISTING BY: ARCHPOINT ADVISORY TEAM","30 Main St Brooklyn, NY 11201",40.7037529,-73.99109058548012,9.235600140499892
31,888000,2.0,1.0,,"23-05 24th Ave #3C,Astoria, NY 11105",True,https://www.trulia.com/p/ny/astoria/23-05-24th-ave-3c-astoria-ny-11105--2625211961,COMPASS,"NEW - 1 DAY AGO
$888,000
2bd
1ba
23-05 24th Ave #3C,
Astoria, NY 11105
LISTING BY: COMPASS","23-05 24th Ave Astoria, NY 11105",40.7773499,-73.9225597,3.9543700281214735
32,3995000,3.0,3.0,2650.0,"28 Vestry St #1C,New York, NY 10013",True,https://www.trulia.com/p/ny/new-york/28-vestry-st-1c-new-york-ny-10013--2008606416,SERHANT.,"NEW
OPEN SAT, 1-3PM
$3,995,000
3bd
3ba
2,650 sqft
28 Vestry St #1C,
New York, NY 10013
LISTING BY: SERHANT.","28 Vestry St New York, NY 10013",40.7227619,-74.0084812,7.709138994229214
33,649999,3.0,1.0,1200.0,"501 W 138th St #23,New York, NY 10031",True,https://www.trulia.com/p/ny/new-york/501-w-138th-st-23-new-york-ny-10031--2197905410,KARL MOHAN REALTY GROUP,"NEW
OPEN SUN, 11-12:30PM
$649,999
3bd
1ba
1,200 sqft
501 W 138th St #23,
New York, NY 10031
LISTING BY: KARL MOHAN REALTY GROUP","501 W 138th St New York, NY 10031",40.8210606,-73.9511332,4.248563693778267
34,3850000,3.0,3.0,2173.0,"80 Riverside Blvd #10B,New York, NY 10069",True,https://www.trulia.com/p/ny/new-york/80-riverside-blvd-10b-new-york-ny-10069--2008708635,NEST SEEKERS INTERNATIONAL,"NEW - 1 DAY AGO
$3,850,000
3bd
3ba
2,173 sqft
80 Riverside Blvd #10B,
New York, NY 10069
LISTING BY: NEST SEEKERS INTERNATIONAL","80 Riverside Blvd New York, NY 10069",40.7751167,-73.99028351486912,2.1622376551963436
35,590000,2.0,2.0,1100.0,"2818 W 17th St #1B,Brooklyn, NY 11224",True,https://www.trulia.com/p/ny/brooklyn/2818-w-17th-st-1b-brooklyn-ny-11224--2174475024,EXP REALTY BKNY,"NEW
OPEN SAT, 1-2PM
$590,000
2bd
2ba
1,100 sqft
2818 W 17th St #1B,
Brooklyn, NY 11224
LISTING BY: EXP REALTY BKNY","2818 W 17th St Brooklyn, NY 11224",40.57841995,-73.98539734626952,22.995906348409633
36,559000,2.0,1.0,,"62 Park Ter W #A37,New York, NY 10034",True,https://www.trulia.com/p/ny/new-york/62-park-ter-w-a37-new-york-ny-10034--2318863860,"PREVU REAL ESTATE, LLC","NEW - 1 DAY AGO
$559,000
2bd
1ba
62 Park Ter W #A37,
New York, NY 10034
LISTING BY: PREVU REAL ESTATE, LLC","62 Park Ter W New York, NY 10034",40.8711251,-73.9174014,10.473993581288868
37,290000,1.0,1.0,700.0,"2600 E 21st St #202,Brooklyn, NY 11235",True,https://www.trulia.com/p/ny/brooklyn/2600-e-21st-st-202-brooklyn-ny-11235--2625206330,AMERIHOMES REALTY OF NY INC,"NEW - 1 DAY AGO
$290,000
1bd
1ba
700 sqft
2600 E 21st St #202,
Brooklyn, NY 11235
LISTING BY: AMERIHOMES REALTY OF NY INC","2600 E 21st St Brooklyn, NY 11235",40.58919531707317,-73.94853031707316,21.817796775583574
38,720000,1.0,1.0,725.0,"201 E 25th St #9G,New York, NY 10010",True,https://www.trulia.com/p/ny/new-york/201-e-25th-st-9g-new-york-ny-10010--2478479648,THE AGENCY,"NEW
OPEN SAT, 12-2PM
$720,000
1bd
1ba
725 sqft
201 E 25th St #9G,
New York, NY 10010
LISTING BY: THE AGENCY","201 E 25th St New York, NY 10010",40.7400913,-73.981896,5.127638361621528
39,4200000,1.0,2.0,1060.0,"157 W 57th St #32A,New York, NY 10019",True,https://www.trulia.com/p/ny/new-york/157-w-57th-st-32a-new-york-ny-10019--2313726672,COMPASS,"NEW - 1 DAY AGO
$4,200,000
1bd
2ba
1,060 sqft
157 W 57th St #32A,
New York, NY 10019
LISTING BY: COMPASS","157 W 57th St New York, NY 10019",40.76507142857143,-73.978746,2.392147113345804
0,825000,3.0,2.0,,"9615 Shore Rd #1F,Brooklyn, NY 11209",True,https://www.trulia.com/p/ny/brooklyn/9615-shore-rd-1f-brooklyn-ny-11209--2346122450,NY LIVING SOLUTIONS,"NEW - 1 DAY AGO
$825,000
3bd
2ba
9615 Shore Rd #1F,
Brooklyn, NY 11209
LISTING BY: NY LIVING SOLUTIONS","9615 Shore Rd Brooklyn, NY 11209",40.615485050000004,-74.03752743916662,19.722618271071266
1,1150000,1.0,1.0,717.0,"1080 Lorimer St #C,Brooklyn, NY 11222",True,https://www.trulia.com/p/ny/brooklyn/1080-lorimer-st-c-brooklyn-ny-11222--2565988889,SERHANT.,"NEW
OPEN FRI, 1-3PM
$1,150,000
1bd
1ba
717 sqft
1080 Lorimer St #C,
Brooklyn, NY 11222
LISTING BY: SERHANT.","1080 Lorimer St Brooklyn, NY 11222",40.727464999999995,-73.95379975,6.5151763691518125
2,6385000,3.0,3.0,3069.0,"390 W End Ave #4J,New York, NY 10024",True,https://www.trulia.com/p/ny/new-york/390-w-end-ave-4j-new-york-ny-10024--2088873720,COMPASS,"NEW - 1 DAY AGO
$6,385,000
3bd
3ba
3,069 sqft
390 W End Ave #4J,
New York, NY 10024
LISTING BY: COMPASS","390 W End Ave New York, NY 10024",40.78374595,-73.98049427961273,1.0413378479759308
3,1635000,2.0,2.0,,"304 W 75th St #12AC,New York, NY 10023",True,https://www.trulia.com/p/ny/new-york/304-w-75th-st-12ac-new-york-ny-10023--2625195864,ARGO RESIDENTIAL,"NEW - 1 DAY AGO
$1,635,000
2bd
2ba
304 W 75th St #12AC,
New York, NY 10023
LISTING BY: ARGO RESIDENTIAL","304 W 75th St New York, NY 10023",40.78177435,-73.98371206278965,1.3532826364482393
4,335000,1.0,1.0,,"67-76 Booth St #7M,Forest Hills, NY 11375",True,https://www.trulia.com/p/ny/forest-hills/67-76-booth-st-7m-forest-hills-ny-11375--2625188653,DOUGLAS ELLIMAN,"NEW
OPEN SUN, 2-3:30PM
$335,000
1bd
1ba
67-76 Booth St #7M,
Forest Hills, NY 11375
LISTING BY: DOUGLAS ELLIMAN","67-76 Booth St Forest Hills, NY 11375",,,
5,4986000,7.0,7.0,4715.0,"217 E 30th St,New York, NY 10016",True,https://www.trulia.com/p/ny/new-york/217-e-30th-st-new-york-ny-10016--145648,HOMEDAX REAL ESTATE,"NEW
OPEN SUN, 12-1:30PM
$4,986,000
7bd
7ba
4,715 sqft
217 E 30th St,
New York, NY 10016
LISTING BY: HOMEDAX REAL ESTATE","217 E 30th St,New York, NY 10016",40.743017449999996,-73.97903345617412,4.759565088458613
6,1588000,3.0,3.0,,"154-23 28 Avenue,Flushing, NY 11354",True,https://www.trulia.com/p/ny/flushing/15423-28th-ave-flushing-ny-11354--2009917203,MAUREEN FOLAN R E GROUP LLC,"NEW - 20 HRS AGO
$1,588,000
3bd
3ba
154-23 28 Avenue,
Flushing, NY 11354
LISTING BY: MAUREEN FOLAN R E GROUP LLC","154-23 28 Avenue,Flushing, NY 11354",,,
7,1699000,3.0,3.0,,"142-23 Booth Memorial Avenue,Flushing, NY 11355",True,https://www.trulia.com/p/ny/flushing/14223-booth-memorial-ave-flushing-ny-11355--1004504423,KELLER WILLIAMS RLTY LANDMARK,"NEW - 16 HRS AGO
$1,699,000
3bd
3ba
142-23 Booth Memorial Avenue,
Flushing, NY 11355
LISTING BY: KELLER WILLIAMS RLTY LANDMARK","142-23 Booth Memorial Avenue,Flushing, NY 11355",,,
8,1148888,5.0,1.0,,"189-08 42 Avenue,Flushing, NY 11358",True,https://www.trulia.com/p/ny/flushing/18908-42nd-ave-flushing-ny-11358--2009956080,MAUREEN FOLAN R E GROUP LLC,"NEW - 20 HRS AGO
$1,148,888
5bd
1ba
189-08 42 Avenue,
Flushing, NY 11358
LISTING BY: MAUREEN FOLAN R E GROUP LLC","189-08 42 Avenue,Flushing, NY 11358",,,
9,648888,3.0,2.0,,"163-10 71st Avenue UNIT 3,Fresh Meadows, NY 11365",True,https://www.trulia.com/p/ny/fresh-meadows/163-10-71st-ave-3-fresh-meadows-ny-11365--2526907501,DOUGLAS ELLIMAN REAL ESTATE,"NEW
OPEN SUN, 12-1:30PM
$648,888
3bd
2ba
163-10 71st Avenue UNIT 3,
Fresh Meadows, NY 11365
LISTING BY: DOUGLAS ELLIMAN REAL ESTATE","163-10 71st Avenue UNIT 3,Fresh Meadows, NY 11365",,,
10,675000,2.0,2.0,716.0,"132-49 41st Road UNIT 6A,Flushing, NY 11355",True,https://www.trulia.com/p/ny/flushing/132-49-41st-rd-6-a-flushing-ny-11355--2397317978,EXIT REALTY TEAM,"NEW - 1 DAY AGO
$675,000
2bd
2ba
716 sqft
132-49 41st Road UNIT 6A,
Flushing, NY 11355
LISTING BY: EXIT REALTY TEAM","132-49 41st Road UNIT 6A,Flushing, NY 11355",,,
11,947000,3.0,2.0,1624.0,"11415 115th St,Jamaica, NY 11420",True,https://www.trulia.com/p/ny/jamaica/11415-115th-st-jamaica-ny-11420--2010187638,R NEW YORK,"NEW - 1 DAY AGO
$947,000
3bd
2ba
1,624 sqft
11415 115th St,
Jamaica, NY 11420
LISTING BY: R NEW YORK","11415 115th St,Jamaica, NY 11420",,,
12,265000,1.0,1.0,575.0,"5355 Henry Hudson Pkwy #1C,Bronx, NY 10471",True,https://www.trulia.com/p/ny/bronx/5355-henry-hudson-pkwy-1c-bronx-ny-10471--2553380115,DOUGLAS ELLIMAN,"NEW - 1 DAY AGO
$265,000
1bd
1ba
575 sqft
5355 Henry Hudson Pkwy #1C,
Bronx, NY 10471
LISTING BY: DOUGLAS ELLIMAN","5355 Henry Hudson Pkwy Bronx, NY 10471",40.9011832,-73.903681,13.996128584554308
13,1095000,3.0,3.0,1733.0,"838 Quincy St #1,Brooklyn, NY 11221",True,https://www.trulia.com/p/ny/brooklyn/838-quincy-st-1-brooklyn-ny-11221--2394943131,COMPASS,"NEW
OPEN SUN, 2:45-4PM
$1,095,000
3bd
3ba
1,733 sqft
838 Quincy St #1,
Brooklyn, NY 11221
LISTING BY: COMPASS","838 Quincy St Brooklyn, NY 11221",40.6896375,-73.92595649077971,11.186759465369668
14,5650000,2.0,3.0,1475.0,"27 E 79th St #5,New York, NY 10075",True,https://www.trulia.com/p/ny/new-york/27-e-79th-st-5-new-york-ny-10075--2344036795,CORCORAN,"NEW - 1 DAY AGO
$5,650,000
2bd
3ba
1,475 sqft
27 E 79th St #5,
New York, NY 10075
LISTING BY: CORCORAN","27 E 79th St New York, NY 10075",40.7767402,-73.96232344099869,1.0550967852233029
15,4650000,5.0,3.0,3860.0,"632 2nd St,Brooklyn, NY 11215",True,https://www.trulia.com/p/ny/brooklyn/632-2nd-st-brooklyn-ny-11215--2009699457,GARFIELD REALTY,"NEW
OPEN SAT, 2-4PM
$4,650,000
5bd
3ba
3,860 sqft
632 2nd St,
Brooklyn, NY 11215
LISTING BY: GARFIELD REALTY","632 2nd St,Brooklyn, NY 11215",40.6691082,-73.97431439400279,12.889800237515795
16,289000,3.0,1.0,960.0,"59 Barker St,Staten Island, NY 10310",True,https://www.trulia.com/p/ny/staten-island/59-barker-st-staten-island-ny-10310--2008819386,SIMA PROPERTIES,"NEW - 1 DAY AGO
FORECLOSURE
BANK OWNED
$289,000
3bd
1ba
960 sqft
59 Barker St,
Staten Island, NY 10310
LISTING BY: SIMA PROPERTIES","59 Barker St,Staten Island, NY 10310",40.63585405,-74.12126277186499,21.017952673279478
17,309000,1.0,1.0,836.0,"145 Lincoln Ave #6A,Staten Island, NY 10306",True,https://www.trulia.com/p/ny/staten-island/145-lincoln-ave-6a-staten-island-ny-10306--2008771909,EXP REALTY,"NEW - 1 DAY AGO
$309,000
1bd
1ba
836 sqft
145 Lincoln Ave #6A,
Staten Island, NY 10306
LISTING BY: EXP REALTY","145 Lincoln Ave Staten Island, NY 10306",40.579042799999996,-74.10759804244887,25.73426788832983
18,2995000,2.0,2.0,1748.0,"360 Furman St #1206,Brooklyn, NY 11201",True,https://www.trulia.com/p/ny/brooklyn/360-furman-st-1206-brooklyn-ny-11201--2009549552,ARCHPOINT ADVISORY TEAM,"NEW
OPEN SUN, 1:30-3PM
$2,995,000
2bd
2ba
1,748 sqft
360 Furman St #1206,
Brooklyn, NY 11201
LISTING BY: ARCHPOINT ADVISORY TEAM","360 Furman St Brooklyn, NY 11201",40.69360305,-74.00054042784278,10.518599694949327
19,2850000,3.0,2.0,,"60 Gramercy Park N #9G,New York, NY 10010",True,https://www.trulia.com/p/ny/new-york/60-gramercy-park-n-9g-new-york-ny-10010--2192066568,BROWN HARRIS STEVENS,"NEW
OPEN SUN, 12-2PM
$2,850,000
3bd
2ba
60 Gramercy Park N #9G,
New York, NY 10010
LISTING BY: BROWN HARRIS STEVENS","60 Gramercy Park N New York, NY 10010",40.737913,-73.9849697,5.425197553242508
20,6250000,4.0,4.0,3136.0,"1228 Madison Ave #4,New York, NY 10128",True,https://www.trulia.com/p/ny/new-york/1228-madison-ave-4-new-york-ny-10128--2542687476,COMPASS,"NEW - 1 DAY AGO
$6,250,000
4bd
4ba
3,136 sqft
1228 Madison Ave #4,
New York, NY 10128
LISTING BY: COMPASS","1228 Madison Ave New York, NY 10128",40.7826012,-73.95786334609551,0.9221144942087198
21,530000,1.0,1.0,707.0,"125 Ashland Pl #12C,Brooklyn, NY 11201",True,https://www.trulia.com/p/ny/brooklyn/125-ashland-pl-12c-brooklyn-ny-11201--2333835533,GOSEN PROPERTIES,"NEW - 1 DAY AGO
$530,000
1bd
1ba
707 sqft
125 Ashland Pl #12C,
Brooklyn, NY 11201
LISTING BY: GOSEN PROPERTIES","125 Ashland Pl Brooklyn, NY 11201",40.6924035,-73.97872815,10.330570015427714
22,3025000,3.0,3.0,1786.0,"11C Plan in Quay Tower,Brooklyn, NY 11201",True,https://www.trulia.com/builder-community-plan/Quay-Tower-11c-2061496929,SERHANT,"NEW
NEW CONSTRUCTION
BUILDABLE PLAN
$3,025,000+
3bd
3ba
1,786 sqft
11C Plan in Quay Tower,
Brooklyn, NY 11201
LISTING BY: SERHANT","11C Plan in Quay Tower,Brooklyn, NY 11201",,,
23,2499000,7.0,5.0,4557.0,"2719 Whitman Dr,Brooklyn, NY 11234",True,https://www.trulia.com/p/ny/brooklyn/2719-whitman-dr-brooklyn-ny-11234--405798,TREE OF LIFE REALTY & MGMT LLC,"NEW
OPEN SUN, 12-1PM
$2,499,000
7bd
5ba
4,557 sqft
2719 Whitman Dr,
Brooklyn, NY 11234
LISTING BY: TREE OF LIFE REALTY & MGMT LLC","2719 Whitman Dr,Brooklyn, NY 11234",40.604997350000005,-73.91065695,20.58364857133983
24,6495000,5.0,4.0,3700.0,"50 W 84th St,New York, NY 10024",True,https://www.trulia.com/p/ny/new-york/50-w-84th-st-new-york-ny-10024--417688,BROWN HARRIS STEVENS,"NEW - 1 DAY AGO
$6,495,000
5bd
4ba
3,700 sqft
50 W 84th St,
New York, NY 10024
LISTING BY: BROWN HARRIS STEVENS","50 W 84th St,New York, NY 10024",40.78464115,-73.9723602,0.34758868461213815
25,525000,0.0,1.0,350.0,"225 Central Park N #514,New York, NY 10024",True,https://www.trulia.com/p/ny/new-york/225-central-park-n-514-new-york-ny-10024--2478589215,DOUGLAS ELLIMAN,"NEW
OPEN SUN, 12-2PM
$525,000
Studio
1ba
350 sqft
225 Central Park N #514,
New York, NY 10024
LISTING BY: DOUGLAS ELLIMAN","225 Central Park N New York, NY 10024",40.7996582244898,-73.95605134693878,1.919109431960777
26,4100000,4.0,4.0,2791.0,"200 Water St,Brooklyn, NY 11201",True,https://www.trulia.com/p/ny/brooklyn/200-water-st-brooklyn-ny-11201--2467427488,ARCHPOINT ADVISORY TEAM,"NEW
OPEN SUN, 1:30-3PM
$4,100,000
4bd
4ba
2,791 sqft
200 Water St,
Brooklyn, NY 11201
LISTING BY: ARCHPOINT ADVISORY TEAM","200 Water St,Brooklyn, NY 11201",40.7028927,-73.98576596157736,9.246670437675954
27,875000,3.0,2.0,840.0,"68 McClean Ave,Staten Island, NY 10305",True,https://www.trulia.com/p/ny/staten-island/68-mcclean-ave-staten-island-ny-10305--2159068276,EXIT REALTY PROFESSIONALS,"NEW - 1 DAY AGO
$875,000
3bd
2ba
840 sqft
68 McClean Ave,
Staten Island, NY 10305
LISTING BY: EXIT REALTY PROFESSIONALS","68 McClean Ave,Staten Island, NY 10305",40.59869715,-74.0638634,22.2194008497968
28,529000,2.0,2.0,1050.0,"3015 Harding Avenue,Bronx, NY 10465",True,https://www.trulia.com/p/ny/bronx/3015-harding-ave-bronx-ny-10465--2008934401,AMERIHOME REALTY CORP.,"NEW - 1 DAY AGO
$529,000
2bd
2ba
1,050 sqft
3015 Harding Avenue,
Bronx, NY 10465
LISTING BY: AMERIHOME REALTY CORP.","3015 Harding Avenue,Bronx, NY 10465",40.81682805,-73.81171484999999,13.674586768707062
29,2398000,10.0,5.0,2000.0,"6923 20th Ave,Brooklyn, NY 11204",True,https://www.trulia.com/p/ny/brooklyn/6923-20th-ave-brooklyn-ny-11204--2009577791,REMAX REAL ESTATE PROFESSIONALS,"NEW
OPEN SUN, 1-3PM
$2,398,000
10bd
5ba
2,000 sqft
6923 20th Ave,
Brooklyn, NY 11204
LISTING BY: REMAX REAL ESTATE PROFESSIONALS","6923 20th Ave,Brooklyn, NY 11204",40.613633300000004,-73.98849507100228,19.116514210260096
30,815000,3.0,2.0,2220.0,"1287 E 53rd St,Brooklyn, NY 11234",True,https://www.trulia.com/p/ny/brooklyn/1287-e-53rd-st-brooklyn-ny-11234--2089017366,TALK OF THE TOWN REALTY,"NEW
OPEN SUN, 1-3PM
$815,000
3bd
2ba
2,220 sqft
1287 E 53rd St,
Brooklyn, NY 11234
LISTING BY: TALK OF THE TOWN REALTY","1287 E 53rd St,Brooklyn, NY 11234",40.627325150000004,-73.92455392164247,17.90515462825246
